"year_"	"nestID"	"IDchick"	"IDmother"	"IDfather"	"EPY"	"fate"	"undeveloped"	"comment"
2019	"R903_19"	"273145250"	273145059	270170904	0	"h"	0	"fits expected father"
2019	"R903_19"	"273145251"	273145059	270170904	0	"h"	0	"fits expected father"
2019	"R310_19"	"273145252"	273145097	270170768	0	"h"	0	"fits expected father, but not expected mother (male seen together with female 273145140)"
2019	"R604_19"	"273145253"	273145074	273145073	0	"h"	0	"fits expected pair seen together"
2019	"R604_19"	"273145254"	273145074	273145073	0	"h"	0	"fits expected pair seen together"
2019	"R310_19"	"273145255"	273145097	270170768	0	"h"	0	"fits expected father, but not expected mother (male seen together with female 273145140)"
2019	"R310_19"	"273145256"	273145097	270170768	0	"h"	0	"fits expected father, but not expected mother (male seen together with female 273145140)"
2019	"R310_19"	"273145257"	273145097	270170768	0	"h"	0	"fits expected father, but not expected mother (male seen together with female 273145140)"
2019	"R903_19"	"273145258"	273145059	270170904	0	"h"	0	"fits expected father"
2019	"R604_19"	"273145259"	273145074	273145073	0	"h"	0	"fits expected pair seen together"
2019	"R503_19"	"273145260"	273145063	270170832	0	"h"	0	"fits expected pair seen together"
2019	"R503_19"	"273145261"	273145063	270170832	0	"h"	0	"fits expected pair seen together"
2019	"R503_19"	"273145262"	273145063	270170832	0	"h"	0	"fits expected pair seen together"
2019	"R903_19"	"273145263"	273145059	270170904	0	"h"	0	"fits expected father"
2019	"R604_19"	"273145264"	273145074	273145073	0	"h"	0	"fits expected pair seen together"
2019	"R1001_19"	"273145265"	270170963	270170961	0	"h"	0	"fits expected pair seen together"
2019	"R1001_19"	"273145266"	270170963	270170961	0	"h"	0	"fits expected pair seen together"
2019	"R1001_19"	"273145267"	270170963	270170961	0	"h"	0	"fits expected pair seen together"
2019	"R411_19"	"273145268"	270170974	270170975	0	"h"	0	"fits expected pair seen together"
2019	"R411_19"	"273145269"	270170974	270170975	0	"h"	0	"fits expected pair seen together"
2019	"R213_19"	"273145270"	273145070	273145071	0	"h"	0	"fits expected pair seen together"
2019	"R213_19"	"273145271"	273145070	273145071	0	"h"	0	"fits expected pair seen together"
2019	"R602_19"	"273145272"	273145087	273145141	0	"h"	0	"fits expected pair seen together"
2019	"R602_19"	"273145273"	273145087	273145141	0	"h"	0	"fits expected pair seen together"
2019	"R602_19"	"273145274"	273145087	273145141	0	"h"	0	"fits expected pair seen together"
2019	"R315_19"	"273145275"	19315	270170094	1	"h"	0	"unknown mother; extra-pair father is male R502 2018 (not caught in 2019)"
2019	"R315_19"	"273145276"	19315	273145223	0	"h"	0	"unknown mother; fits expected father, but not expected mother (male seen together with two different females)"
2019	"R315_19"	"273145277"	19315	273145223	0	"h"	0	"unknown mother; fits expected father, but not expected mother (male seen together with two different females)"
2019	"R315_19"	"273145278"	19315	273145223	0	"h"	0	"unknown mother; fits expected father, but not expected mother (male seen together with two different females)"
2019	"R214_19"	"273145279"	273145147	273145086	0	"h"	0	"fits expected father, but not expected mother (male seen together with female 273145148)"
2019	"R404_19"	"273145280"	270170828	270170829	0	"h"	0	"fits expected pair seen together"
2019	"R404_19"	"273145281"	270170828	270170829	0	"h"	0	"fits expected pair seen together"
2019	"R213_19"	"273145282"	273145070	273145071	0	"h"	0	"fits expected pair seen together"
2019	"R213_19"	"273145283"	273145070	273145071	0	"h"	0	"fits expected pair seen together"
2019	"R214_19"	"273145284"	273145147	273145086	0	"h"	0	"fits expected father, but not expected mother (male seen together with female 273145148)"
2019	"R503_19"	"273145285"	273145063	270170832	0	"h"	0	"fits expected pair seen together"
2019	"R208_19"	"273145286"	273145144	270170852	0	"h"	0	"fits expected father"
2019	"R904_19"	"273145287"	270170951	270170347	0	"h"	0	"fits expected father, but not expected mother (female 273145225) although male also observed with genetic mother"
2019	"R904_19"	"273145288"	270170951	270170347	0	"h"	0	"fits expected father, but not expected mother (female 273145225) although male also observed with genetic mother"
2019	"R904_19"	"273145289"	270170951	270170347	0	"h"	0	"fits expected father, but not expected mother (female 273145225) although male also observed with genetic mother"
2019	"R411_19"	"273145290"	270170974	270170975	0	"h"	0	"fits expected pair seen together"
2019	"R915_19"	"273145291"	270170865	NA	1	"h"	0	"unknown extra-pair father"
2019	"R915_19"	"273145292"	270170865	273145232	0	"h"	0	"fits expected father"
2019	"R217_19"	"273145293"	273145036	270170830	0	"h"	0	"fits expected pair seen together"
2019	"R217_19"	"273145294"	273145036	270170830	0	"h"	0	"fits expected pair seen together"
2019	"R404_19"	"273145295"	270170828	270170829	0	"h"	0	"fits expected pair seen together"
2019	"R904_19"	"273145296"	270170951	270170347	0	"h"	0	"fits expected father, but not expected mother (female 273145225) although male also observed with genetic mother"
2019	"R915_19"	"273145297"	270170865	273145232	0	"h"	0	"fits expected father"
2019	"R605_19"	"273145298"	270170905	273145062	0	"h"	0	"fits expected pair seen together"
2019	"R225_19"	"273145299"	273145080	273145081	0	"h"	0	"fits expected pair seen together"
2019	"R605_19"	"273145300"	270170905	273145062	0	"h"	0	"fits expected pair seen together"
2019	"R706_19"	"273145304"	273145203	273145202	0	"h"	0	"fits expected pair seen together"
2019	"R706_19"	"273145305"	273145203	273145202	0	"h"	0	"fits expected pair seen together"
2019	"R706_19"	"273145306"	273145203	273145202	0	"h"	0	"fits expected pair seen together"
2019	"R605_19"	"273145307"	270170905	273145062	0	"h"	0	"fits expected pair seen together"
2019	"R915_19"	"273145308"	270170865	273145232	0	"h"	0	"fits expected father"
2019	"R316_19"	"273145309"	273145100	273145201	0	"h"	0	"fits expected pair seen together"
2019	"R314_19"	"273145310"	273145069	270170837	0	"h"	0	"fits expected pair seen together"
2019	"R409_19"	"273145311"	19409	270170831	0	"h"	0	"unknown mother; fits expected father, but not expected mother (male was seen with three different females)"
2019	"R316_19"	"273145312"	273145100	273145201	0	"h"	0	"fits expected pair seen together"
2019	"R316_19"	"273145313"	273145100	273145201	0	"h"	0	"fits expected pair seen together"
2019	"R314_19"	"273145314"	273145069	270170837	0	"h"	0	"fits expected pair seen together"
2019	"R225_19"	"273145315"	273145080	273145081	0	"h"	0	"fits expected pair seen together"
2019	"R316_19"	"273145316"	273145100	273145201	0	"h"	0	"fits expected pair seen together"
2019	"R225_19"	"273145317"	273145080	273145081	0	"h"	0	"fits expected pair seen together"
2019	"R314_19"	"273145318"	273145069	270170837	0	"h"	0	"fits expected pair seen together"
2019	"R314_19"	"273145319"	273145069	270170837	0	"h"	0	"fits expected pair seen together"
2019	"R608_19"	"273145320"	270170979	270170982	0	"h"	0	"fits expected pair seen together"
2019	"R608_19"	"273145321"	270170979	270170982	0	"h"	0	"fits expected pair seen together"
2019	"R227_19"	"273145322"	273145123	273145122	0	"h"	0	"fits expected pair seen together"
2019	"R227_19"	"273145323"	273145123	273145122	0	"h"	0	"fits expected pair seen together"
2019	"R101_19"	"273145324"	270170960	270170063	0	"h"	0	"pair seen together"
2019	"R101_19"	"273145325"	270170960	270170063	0	"h"	0	"pair seen together"
2019	"R221_19"	"273145326"	273145131	270170929	0	"h"	0	"fits expected father"
2019	"R221_19"	"273145327"	273145131	270170929	0	"h"	0	"fits expected father"
2019	"R221_19"	"273145328"	273145131	270170929	0	"h"	0	"fits expected father"
2019	"R221_19"	"273145329"	273145131	NA	1	"h"	0	"unknown extra-pair father"
2019	"R227_19"	"273145330"	273145123	273145122	0	"h"	0	"fits expected pair seen together"
2019	"R608_19"	"273145331"	270170979	270170982	0	"h"	0	"fits expected pair seen together"
2019	"R227_19"	"273145332"	273145123	273145122	0	"h"	0	"fits expected pair seen together"
2019	"R312_19"	"273145333"	273145136	270170969	0	"h"	0	"fits expected pair seen together"
2019	"R312_19"	"273145334"	273145136	270170969	0	"h"	0	"fits expected pair seen together"
2019	"R101_19"	"273145335"	270170960	270170063	0	"h"	0	"pair seen together"
2019	"R312_19"	"273145336"	273145136	270170969	0	"h"	0	"fits expected pair seen together"
2019	"R910_19"	"273145338"	270170943	270170944	0	"h"	0	"fits expected pair seen together"
2019	"R910_19"	"273145339"	270170943	270170944	0	"h"	0	"fits expected pair seen together"
2019	"R906_19"	"273145343"	270170986	270170985	0	"h"	0	"fits expected pair seen together"
2019	"R906_19"	"273145344"	270170986	270170985	0	"h"	0	"fits expected pair seen together"
2019	"R910_19"	"273145345"	270170943	270170944	0	"h"	0	"fits expected pair seen together"
2019	"R101_19"	"273145346"	270170960	270170063	0	"h"	0	"pair seen together"
2019	"R607_19"	"273145347"	270170984	273145150	0	"h"	0	"fits expected pair seen together"
2019	"R906_19"	"273145348"	270170986	270170985	0	"h"	0	"fits expected pair seen together"
2019	"R906_19"	"273145349"	270170986	270170985	0	"h"	0	"fits expected pair seen together"
2019	"R607_19"	"273145350"	270170984	273145150	0	"h"	0	"fits expected pair seen together"
2019	"R607_19"	"273145351"	270170984	273145150	0	"h"	0	"fits expected pair seen together"
2019	"R910_19"	"273145352"	270170943	270170944	0	"h"	0	"fits expected pair seen together"
2019	"R504_19"	"273145353"	270170848	270170847	0	"h"	0	"fits expected pair seen together"
2019	"R504_19"	"273145354"	270170848	270170847	0	"h"	0	"fits expected pair seen together"
2019	"R609_19"	"273145355"	273145214	273145215	0	"h"	0	"fits expected pair seen together"
2019	"R504_19"	"273145356"	270170848	270170847	0	"h"	0	"fits expected pair seen together"
2019	"R803_19"	"273145357"	270170962	270170756	0	"h"	0	"fits expected pair seen together"
2019	"R803_19"	"273145358"	270170962	270170756	0	"h"	0	"fits expected pair seen together"
2019	"R803_19"	"273145359"	270170962	270170756	0	"h"	0	"fits expected pair seen together"
2019	"R609_19"	"273145360"	273145214	273145215	0	"h"	0	"fits expected pair seen together"
2019	"R609_19"	"273145361"	273145214	273145215	0	"h"	0	"fits expected pair seen together"
2019	"R907_19"	"273145362"	273145140	270170971	0	"h"	0	"fits expected pair seen together"
2019	"R907_19"	"273145363"	273145140	270170971	0	"h"	0	"fits expected pair seen together"
2019	"R907_19"	"273145364"	273145140	270170971	0	"h"	0	"fits expected pair seen together"
2019	"R907_19"	"273145365"	273145140	270170971	0	"h"	0	"fits expected pair seen together"
2019	"R705_19"	"273145366"	273145230	273145231	0	"h"	0	"fits expected pair seen together"
2019	"R705_19"	"273145367"	273145230	273145231	0	"h"	0	"fits expected pair seen together"
2019	"R705_19"	"273145368"	273145230	273145231	0	"h"	0	"fits expected pair seen together"
2019	"R324_19"	"273145370"	270170083	273145369	0	"h"	0	"mother is female from 2018 without a known nest; fits expected father"
2019	"R1001_19"	"R1001_4_19"	270170963	270170961	0	"u"	0	"fits expected pair seen together"
2019	"R1002_19"	"R1002_1_19"	270170850	273145153	0	"f"	0	"male at nest confirmed"
2019	"R1002_19"	"R1002_2_19"	270170850	273145153	0	"f"	0	"male at nest confirmed"
2019	"R1002_19"	"R1002_3_19"	270170850	273145153	0	"f"	0	"male at nest confirmed"
2019	"R1002_19"	"R1002_4_19"	270170850	NA	1	"f"	0	"unknown extra-pair father"
2019	"R1003_19"	"R1003_1_19"	270171000	273145301	0	"f"	0	"confirmed in the field"
2019	"R1003_19"	"R1003_2_19"	270171000	273145301	0	"f"	0	"confirmed in the field"
2019	"R1003_19"	"R1003_3_19"	270171000	273145301	0	"f"	0	"confirmed in the field"
2019	"R1003_19"	"R1003_4_19"	270171000	273145301	0	"f"	0	"confirmed in the field"
2017	"R101_17"	"R101_1_17"	270170159	270170173	0	"u"	0	NA
2019	"R102_19"	"R102_1_19"	19102	270170909	0	"f"	0	"unknown mother; fits expected father but female 273145041 seen together in the field is not the mother"
2019	"R102_19"	"R102_2_19"	19102	270170909	0	"f"	0	"unknown mother; fits expected father but female 273145041 seen together in the field is not the mother"
2019	"R102_19"	"R102_3_19"	19102	270170909	0	"f"	0	"unknown mother; fits expected father but female 273145041 seen together in the field is not the mother"
2019	"R102_19"	"R102_4_19"	19102	270170909	0	"f"	0	"unknown mother; fits expected father but female 273145041 seen together in the field is not the mother"
2017	"R103_17"	"R103_1_17"	270170352	270170353	0	"u"	0	NA
2017	"R103_17"	"R103_2_17"	270170352	270170353	0	"u"	0	NA
2017	"R103_17"	"R103_3_17"	270170352	270170353	0	"u"	0	NA
2017	"R103_17"	"R103_4_17"	270170352	270170353	0	"u"	0	NA
2019	"R1101_19"	"R1101_1_19"	19222	273145068	0	"u"	1	"mother is also female R222 and R606; fits expected father"
2019	"R1101_19"	"R1101_2_19"	19222	273145068	0	"f"	0	"mother is also female R222 and R606; fits expected father"
2017	"R1101_17"	"R1101_3_17"	270170166	270170179	0	"h"	0	NA
2019	"R1101_19"	"R1101_3_19"	19222	273145068	0	"u"	1	"mother is also female R222 and R606; fits expected father"
2017	"R1101_17"	"R1101_4_17"	270170166	270170179	0	"h"	0	NA
2019	"R1101_19"	"R1101_4_19"	19222	273145068	0	"u"	1	"mother is also female R222 and R606; fits expected father"
2017	"R1102_17"	"R1102_4_17"	270170271	270170180	0	"u"	1	NA
2017	"R201_17"	"R201_1_17"	17201	270170345	0	"f"	0	"unknown mother"
2017	"R201_17"	"R201_2_17"	17201	270170345	0	"f"	0	"unknown mother"
2017	"R201_17"	"R201_3_17"	17201	270170345	0	"f"	0	"unknown mother"
2017	"R201_17"	"R201_4_17"	17201	270170345	0	"f"	0	"unknown mother"
2017	"R204_17"	"R204_1_17"	270170158	270170157	0	"u"	0	"Female 270170113 who was presumably linked to this nest, is not the mother"
2019	"R204_19"	"R204_1_19"	273145105	270170089	0	"u"	0	"fits expected pair seen together"
2017	"R204_17"	"R204_2_17"	270170158	270170157	0	"u"	0	"Female 270170113 who was presumably linked to this nest, is not the mother"
2017	"R204_17"	"R204_3_17"	270170158	270170157	0	"u"	0	"Female 270170113 who was presumably linked to this nest, is not the mother"
2017	"R204_17"	"R204_4_17"	270170158	270170157	0	"u"	0	"Female 270170113 who was presumably linked to this nest, is not the mother"
2019	"R205_19"	"R205_1_19"	270170925	273145058	0	"f"	0	"fits expected pair seen together"
2017	"R205_17"	"R205_2_17"	270170172	270170272	0	"u"	0	NA
2017	"R205_17"	"R205_3_17"	270170172	270170272	0	"h"	0	NA
2017	"R205_17"	"R205_4_17"	270170172	270170272	0	"u"	0	NA
2018	"R206_18"	"R206_2_18"	18206	270170347	0	"u"	0	"unknown mother; same social male as in R202"
2018	"R207_18"	"R207_1_18"	270170575	270170576	0	"f"	0	NA
2019	"R207_19"	"R207_1_19"	273145121	273145082	0	"u"	0	"fits expected pair seen together"
2018	"R207_18"	"R207_2_18"	270170575	270170576	0	"f"	0	NA
2018	"R207_18"	"R207_3_18"	270170575	270170576	0	"f"	0	NA
2019	"R207_19"	"R207_3_19"	273145121	273145082	0	"u"	1	"first assigend as EPY, because of missing alleles"
2018	"R207_18"	"R207_4_18"	270170575	270170576	0	"f"	0	NA
2019	"R208_19"	"R208_1_19"	273145144	270170852	0	"u"	0	"fits expected father"
2019	"R208_19"	"R208_2_19"	273145144	270170852	0	"u"	0	"fits expected father"
2019	"R208_19"	"R208_3_19"	273145144	270170852	0	"u"	1	"fits expected father"
2019	"R209_19"	"R209_1_19"	273145125	273145124	0	"f"	0	"fits expected pair seen together"
2019	"R211_19"	"R211_1_19"	273145036	273145037	0	"f"	0	"fits expected pair seen together"
2019	"R211_19"	"R211_2_19"	273145036	273145037	0	"f"	0	"fits expected pair seen together"
2019	"R211_19"	"R211_3_19"	273145036	273145037	0	"u"	1	"fits expected pair seen together"
2019	"R214_19"	"R214_1_19"	273145147	273145086	0	"u"	0	"fits expected father, but not expected mother (male seen together with female 273145148)"
2019	"R214_19"	"R214_3_19"	NA	NA	NA	"u"	1	"no genotype"
2019	"R215_19"	"R215_3_19"	270170916	270170838	0	"f"	0	"fits expected pair seen together"
2019	"R216_19"	"R216_1_19"	270170864	273145145	0	"f"	0	"fits expected father"
2019	"R216_19"	"R216_2_19"	270170864	273145145	0	"f"	0	"fits expected father"
2019	"R216_19"	"R216_3_19"	270170864	273145145	0	"f"	0	"fits expected father"
2019	"R216_19"	"R216_4_19"	270170864	273145145	0	"f"	0	"fits expected father"
2019	"R218_19"	"R218_1_19"	270170942	273145126	0	"f"	0	"female is also mother R502; fits expected pair seen together"
2019	"R218_19"	"R218_2_19"	270170942	273145126	0	"f"	0	"female is also mother R502; fits expected pair seen together"
2019	"R218_19"	"R218_3_19"	270170942	273145126	0	"f"	0	"female is also mother R502; fits expected pair seen together"
2019	"R218_19"	"R218_4_19"	270170942	273145126	0	"f"	0	"female is also mother R502; fits expected pair seen together"
2019	"R219_19"	"R219_1_19"	273145116	270170931	0	"f"	0	"fits expected pair seen together"
2019	"R219_19"	"R219_2_19"	273145116	270170931	0	"f"	0	"fits expected pair seen together"
2019	"R219_19"	"R219_3_19"	273145116	270170931	0	"f"	0	"fits expected pair seen together"
2019	"R219_19"	"R219_4_19"	273145116	270170931	0	"f"	0	"fits expected pair seen together"
2019	"R220_19"	"R220_1_19"	273145109	270170914	0	"f"	0	"fits expected pair seen together"
2019	"R220_19"	"R220_2_19"	273145109	270170235	1	"f"	0	"extra-pair father is male R304 2019 (with different female) and was also present in 2018 without known nest"
2019	"R220_19"	"R220_3_19"	273145109	270170914	0	"f"	0	"fits expected pair seen together"
2019	"R220_19"	"R220_4_19"	273145109	270170914	0	"f"	0	"fits expected pair seen together"
2019	"R222_19"	"R222_1_19"	19222	273145222	1	"f"	0	"female is also mother R1101 and R606; extra-pair father is male R606 2019"
2019	"R222_19"	"R222_2_19"	19222	273145068	0	"f"	0	"female is also mother R1101 and R606; fits expected father"
2019	"R222_19"	"R222_3_19"	19222	273145068	0	"f"	0	"female is also mother R1101 and R606; fits expected father"
2019	"R222_19"	"R222_4_19"	19222	273145068	0	"f"	0	"female is also mother R1101 and R606; fits expected father"
2019	"R223_19"	"R223_1_19"	19223	273145113	0	"f"	0	"unknown mother; fits expected father but not expected mother (female 270170920 seen with male)"
2019	"R223_19"	"R223_2_19"	19223	NA	1	"f"	0	"unknown mother; unknown extra-pair father"
2019	"R223_19"	"R223_3_19"	19223	273145113	0	"f"	0	"unknown mother; fits expected father but not expected mother (female 270170920 seen with male)"
2019	"R223_19"	"R223_4_19"	19223	273145113	0	"f"	0	"unknown mother; fits expected father but not expected mother (female 270170920 seen with male)"
2019	"R224_19"	"R224_1_19"	270170834	273145065	0	"f"	0	"fits expected pair seen together"
2019	"R225_19"	"R225_1_19"	273145080	273145081	0	"u"	1	"fits expected pair seen together"
2019	"R228_19"	"R228_1_19"	273145152	NA	1	"f"	0	"unknown extra-pair father"
2019	"R228_19"	"R228_2_19"	273145152	273145151	0	"f"	0	"fits expected pair seen together"
2019	"R228_19"	"R228_3_19"	273145152	273145151	0	"f"	0	"fits expected pair seen together"
2019	"R228_19"	"R228_4_19"	273145152	273145151	0	"f"	0	"fits expected pair seen together"
2019	"R229_19"	"R229_1_19"	273145098	273145091	0	"f"	0	"fits expected pair seen together"
2019	"R229_19"	"R229_2_19"	273145098	273145091	0	"f"	0	"fits expected pair seen together"
2019	"R229_19"	"R229_3_19"	273145098	273145091	0	"f"	0	"fits expected pair seen together"
2019	"R229_19"	"R229_4_19"	273145098	273145091	0	"f"	0	"fits expected pair seen together"
2019	"R230_19"	"R230_1_19"	273145241	273145240	0	"f"	0	"fits expected pair seen together"
2019	"R230_19"	"R230_2_19"	273145241	273145240	0	"f"	0	"fits expected pair seen together"
2019	"R230_19"	"R230_3_19"	273145241	273145240	0	"f"	0	"fits expected pair seen together"
2019	"R230_19"	"R230_4_19"	273145241	273145240	0	"f"	0	"fits expected pair seen together"
2019	"R231_19"	"R231_1_19"	270170839	270170840	0	"h"	0	"fits expected pair seen together"
2019	"R231_19"	"R231_2_19"	270170839	270170840	0	"h"	0	"fits expected pair seen together"
2019	"R231_19"	"R231_3_19"	270170839	270170840	0	"h"	0	"fits expected pair seen together"
2019	"R231_19"	"R231_4_19"	270170839	270170840	0	"h"	0	"fits expected pair seen together"
2019	"R232_19"	"R232_1_19"	273145050	270170620	0	"h"	0	"fits expected pair seen together"
2019	"R232_19"	"R232_2_19"	273145050	270170620	0	"h"	0	"fits expected pair seen together"
2019	"R232_19"	"R232_3_19"	273145050	270170620	0	"h"	0	"fits expected pair seen together"
2017	"R302_17"	"R302_1_17"	270170265	270170266	0	"f"	0	NA
2019	"R302_19"	"R302_1_19"	270170922	270170532	0	"u"	1	"fits expected pair seen together"
2017	"R302_17"	"R302_2_17"	270170265	270170266	0	"f"	0	NA
2017	"R302_17"	"R302_3_17"	270170265	270170266	0	"f"	0	NA
2018	"R302_18"	"R302_3_18"	270170077	270170078	0	"u"	0	NA
2019	"R303_19"	"R303_2_19"	270170928	273145056	0	"h"	0	"fits expected pair seen together"
2018	"R303_18"	"R303_3_18"	270170098	270170179	0	"u"	1	NA
2019	"R305_19"	"R305_1_19"	273145090	273145073	1	"f"	0	"extra-pair father is male R604 2019 (with different female)"
2019	"R305_19"	"R305_2_19"	273145090	273145091	0	"f"	0	"fits expected father; female is one of the females seen together with this male"
2019	"R308_19"	"R308_3_19"	273145032	273145031	0	"u"	0	"fits expected pair seen together"
2019	"R313_19"	"R313_1_19"	NA	270170959	0	"f"	0	"unknown mother; fits expected father, but not expected mother (male seen together with six females)"
2019	"R317_19"	"R317_1_19"	270170926	273145114	0	"f"	0	"fits expected pair seen together"
2019	"R317_19"	"R317_2_19"	270170926	273145114	0	"f"	0	"fits expected pair seen together"
2019	"R317_19"	"R317_3_19"	270170926	273145114	0	"f"	0	"fits expected pair seen together"
2019	"R318_19"	"R318_1_19"	270170816	270170169	0	"h"	0	"fits expected pair seen together"
2019	"R318_19"	"R318_2_19"	270170816	270170169	0	"h"	0	"fits expected pair seen together"
2019	"R318_19"	"R318_3_19"	270170816	270170169	0	"h"	0	"fits expected pair seen together"
2019	"R320_19"	"R320_1_19"	270170935	270170938	0	"f"	0	"fits expected pair seen together"
2019	"R320_19"	"R320_2_19"	270170935	270170938	0	"f"	0	"fits expected pair seen together"
2019	"R320_19"	"R320_3_19"	270170935	270170938	0	"f"	0	"fits expected pair seen together"
2019	"R320_19"	"R320_4_19"	270170935	270170938	0	"f"	0	"fits expected pair seen together"
2019	"R321_19"	"R321_1_19"	270170836	270170835	0	"h"	0	"fits expected pair seen together"
2019	"R321_19"	"R321_2_19"	270170836	270170835	0	"h"	0	"fits expected pair seen together"
2019	"R321_19"	"R321_3_19"	270170836	270170835	0	"h"	0	"fits expected pair seen together"
2019	"R321_19"	"R321_4_19"	270170836	270170835	0	"h"	0	"fits expected pair seen together"
2019	"R325_19"	"R325_1_19"	19325	273145106	0	"h"	0	"unknown mother; fits expected father, but not expected mother (male seen together with female 270170912)"
2019	"R325_19"	"R325_2_19"	19325	273145106	0	"h"	0	"unknown mother; fits expected father, but not expected mother (male seen together with female 270170912)"
2019	"R325_19"	"R325_3_19"	19325	273145106	0	"h"	0	"unknown mother; fits expected father, but not expected mother (male seen together with female 270170912)"
2017	"R401_17"	"R401_1_17"	270170156	270170349	0	"f"	0	NA
2017	"R401_17"	"R401_2_17"	270170156	270170349	0	"f"	0	NA
2017	"R401_17"	"R401_3_17"	270170156	270170349	0	"u"	1	NA
2017	"R401_17"	"R401_4_17"	270170156	270170349	0	"f"	0	NA
2019	"R402_19"	"R402_1_19"	270170962	270170756	0	"f"	0	"fits expected pair seen together"
2019	"R402_19"	"R402_2_19"	270170962	270170756	0	"f"	0	"fits expected pair seen together"
2019	"R402_19"	"R402_3_19"	270170962	270170756	0	"f"	0	"fits expected pair seen together"
2017	"R402_17"	"R402_4_17"	270170163	270170171	0	"u"	0	NA
2019	"R402_19"	"R402_4_19"	270170962	270170756	0	"f"	0	"fits expected pair seen together"
2019	"R403_19"	"R403_1_19"	19403	270170983	0	"f"	0	"fits expected father"
2019	"R403_19"	"R403_2_19"	19403	270170983	0	"f"	0	"fits expected father"
2019	"R403_19"	"R403_3_19"	19403	270170983	0	"f"	0	"fits expected father"
2019	"R403_19"	"R403_4_19"	19403	270170983	0	"f"	0	"fits expected father"
2017	"R404_17"	"R404_3_17"	270170168	270170162	0	"u"	0	NA
2019	"R404_19"	"R404_3_19"	270170828	270170829	0	"u"	1	"fits expected pair seen together"
2017	"R404_17"	"R404_4_17"	270170168	270170162	0	"h"	0	NA
2017	"R405_17"	"R405_1_17"	270170127	270170343	0	"f"	0	NA
2017	"R405_17"	"R405_2_17"	270170127	270170343	0	"f"	0	NA
2017	"R405_17"	"R405_3_17"	270170127	270170343	0	"f"	0	NA
2019	"R406_19"	"R406_1_19"	270170935	270170938	0	"f"	0	"fits expected pair seen together"
2019	"R406_19"	"R406_2_19"	270170935	270170938	0	"f"	0	"fits expected pair seen together"
2019	"R406_19"	"R406_3_19"	270170935	270170938	0	"f"	0	"fits expected pair seen together"
2019	"R406_19"	"R406_4_19"	270170935	270170938	0	"f"	0	"fits expected pair seen together"
2019	"R407_19"	"R407_1_19"	273145094	273145095	0	"f"	0	"fits expected pair seen together"
2019	"R407_19"	"R407_2_19"	273145094	273145095	0	"f"	0	"fits expected pair seen together"
2019	"R408_19"	"R408_1_19"	270170936	270170988	0	"f"	0	"fits expected father, but not expected mother (male was seen with female 270170942)"
2019	"R408_19"	"R408_2_19"	270170936	270170988	0	"f"	0	"fits expected father, but not expected mother (male was seen with female 270170942)"
2019	"R408_19"	"R408_3_19"	270170936	270170988	0	"f"	0	"fits expected father, but not expected mother (male was seen with female 270170942)"
2019	"R408_19"	"R408_4_19"	270170936	270170988	0	"f"	0	"fits expected father, but not expected mother (male was seen with female 270170942)"
2019	"R409_19"	"R409_1_19"	19409	270170831	0	"u"	1	"unknown mother; fits expected father, but not expected mother (male was seen with three different females)"
2019	"R409_19"	"R409_2_19"	19409	270170938	1	"u"	0	"unknown mother; extra-pair father is male R320 and R406 2019 (with different female)"
2019	"R409_19"	"R409_4_19"	19409	NA	1	"u"	0	"unknown mother; unknown extra-pair father"
2019	"R410_19"	"R410_1_19"	270170933	270170705	0	"f"	0	"fits expected pair seen together"
2019	"R410_19"	"R410_2_19"	270170933	270170705	0	"f"	0	"fits expected pair seen together"
2019	"R410_19"	"R410_3_19"	270170933	270170705	0	"f"	0	"fits expected pair seen together"
2019	"R410_19"	"R410_4_19"	270170933	270170705	0	"f"	0	"fits expected pair seen together"
2019	"R411_19"	"R411_2_19"	270170974	270170975	0	"u"	1	"fits expected pair seen together"
2019	"R412_19"	"R412_1_19"	273145225	270170347	0	"f"	0	"fits expected pair seen together at nest"
2019	"R412_19"	"R412_2_19"	273145225	270170347	0	"f"	0	"fits expected pair seen together at nest"
2019	"R412_19"	"R412_3_19"	273145225	270170347	0	"f"	0	"fits expected pair seen together at nest"
2019	"R413_19"	"R413_1_19"	273145237	273145238	0	"f"	0	"fits expected parents"
2019	"R413_19"	"R413_2_19"	273145237	273145238	0	"f"	0	"fits expected parents"
2019	"R413_19"	"R413_3_19"	273145237	273145238	0	"f"	0	"fits expected parents"
2019	"R413_19"	"R413_4_19"	273145237	273145238	0	"f"	0	"fits expected parents"
2017	"R501_17"	"R501_3_17"	270170237	270170350	0	"h"	0	NA
2017	"R501_17"	"R501_4_17"	270170237	270170350	0	"h"	0	NA
2018	"R502_18"	"R502_1_18"	270170095	270170094	0	"f"	0	NA
2019	"R502_19"	"R502_1_19"	270170942	273145126	0	"f"	0	"same pair as R218"
2018	"R502_18"	"R502_2_18"	270170095	270170094	0	"f"	0	NA
2019	"R502_19"	"R502_2_19"	270170942	273145126	0	"f"	0	"same pair as R218"
2018	"R502_18"	"R502_3_18"	270170095	270170094	0	"u"	0	NA
2018	"R502_18"	"R502_4_18"	270170095	270170094	0	"f"	0	NA
2019	"R504_19"	"R504_2_19"	270170848	270170847	0	"u"	1	"fits expected pair seen together"
2019	"R505_19"	"R505_1_19"	270170999	270170863	0	"f"	0	"fits expected father"
2019	"R505_19"	"R505_2_19"	270170999	270170863	0	"f"	0	"fits expected father"
